User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,JoinMonthYear
921,Premium,14,2022-11-09,2023-07-01,Spain,27,Female,Smart TV,1 Month,2022-11
922,Basic,13,2022-11-07,2023-07-01,Spain,34,Male,Tablet,1 Month,2022-11
923,Standard,13,2022-11-08,2023-06-30,United States,28,Male,Tablet,1 Month,2022-11
924,Standard,14,2022-11-05,2023-07-01,Canada,37,Female,Smart TV,1 Month,2022-11
925,Basic,10,2022-10-25,2023-07-01,United States,27,Female,Laptop,1 Month,2022-10
926,Premium,13,2022-10-23,2023-07-02,United States,33,Female,Laptop,1 Month,2022-10
927,Basic,11,2022-10-20,2023-07-02,Canada,42,Male,Laptop,1 Month,2022-10
928,Standard,11,2022-10-14,2023-07-01,United Kingdom,49,Male,Smartphone,1 Month,2022-10
929,Premium,13,2022-08-29,2023-06-30,Australia,44,Male,Smart TV,1 Month,2022-08
930,Basic,10,2022-08-18,2023-07-01,Germany,47,Male,Laptop,1 Month,2022-08
931,Premium,13,2022-08-13,2023-07-02,France,33,Male,Laptop,1 Month,2022-08
932,Basic,11,2022-08-11,2023-07-02,Brazil,37,Male,Smart TV,1 Month,2022-08
933,Standard,10,2022-08-11,2023-07-01,Mexico,35,Male,Laptop,1 Month,2022-08
934,Standard,11,2022-08-06,2023-07-01,Spain,34,Female,Smartphone,1 Month,2022-08
935,Basic,10,2022-08-07,2023-07-02,Italy,44,Male,Smartphone,1 Month,2022-08
936,Premium,15,2022-07-18,2023-07-02,Spain,29,Male,Tablet,1 Month,2022-07
937,Basic,10,2022-07-17,2023-06-30,Spain,38,Male,Smartphone,1 Month,2022-07
938,Standard,14,2022-07-15,2023-07-02,United States,46,Male,Smart TV,1 Month,2022-07
939,Premium,10,2022-07-14,2023-07-02,Canada,29,Male,Tablet,1 Month,2022-07
940,Basic,12,2022-06-26,2023-07-03,United States,48,Female,Smart TV,1 Month,2022-06
941,Premium,10,2022-06-26,2023-06-29,United States,36,Male,Smart TV,1 Month,2022-06
942,Basic,12,2022-06-22,2023-07-01,Canada,43,Male,Laptop,1 Month,2022-06
943,Standard,15,2022-06-23,2023-07-01,United Kingdom,42,Female,Smart TV,1 Month,2022-06
944,Standard,10,2022-06-24,2023-07-02,Australia,50,Male,Tablet,1 Month,2022-06
945,Basic,13,2022-06-26,2023-06-29,Germany,39,Male,Laptop,1 Month,2022-06
946,Premium,14,2022-06-28,2023-07-01,France,43,Female,Laptop,1 Month,2022-06
947,Basic,10,2022-06-29,2023-07-02,Brazil,50,Female,Tablet,1 Month,2022-06
948,Standard,12,2022-06-26,2023-07-02,Mexico,51,Male,Laptop,1 Month,2022-06
949,Premium,14,2022-06-26,2023-06-30,Spain,40,Male,Tablet,1 Month,2022-06
950,Basic,10,2022-06-20,2023-06-30,Italy,31,Male,Tablet,1 Month,2022-06
951,Premium,12,2022-06-18,2023-07-03,Spain,39,Female,Smartphone,1 Month,2022-06
952,Basic,10,2022-06-16,2023-07-01,Spain,49,Female,Tablet,1 Month,2022-06
953,Standard,10,2022-06-16,2023-06-30,United States,34,Female,Laptop,1 Month,2022-06
954,Standard,13,2022-06-17,2023-06-30,Canada,38,Male,Smartphone,1 Month,2022-06
955,Basic,15,2022-06-20,2023-07-02,United States,36,Female,Laptop,1 Month,2022-06
956,Premium,10,2022-06-24,2023-07-01,United States,42,Female,Smart TV,1 Month,2022-06
957,Basic,14,2022-06-27,2023-07-01,Canada,50,Male,Tablet,1 Month,2022-06
958,Standard,10,2022-07-02,2023-07-01,United Kingdom,42,Female,Laptop,1 Month,2022-07
959,Premium,14,2022-07-04,2023-07-02,Australia,35,Female,Laptop,1 Month,2022-07
960,Basic,15,2022-07-15,2023-06-30,Germany,46,Female,Tablet,1 Month,2022-07
961,Premium,15,2022-07-23,2023-07-01,France,48,Male,Laptop,1 Month,2022-07
962,Basic,12,2022-07-29,2023-07-01,Brazil,43,Female,Laptop,1 Month,2022-07
963,Standard,13,2022-08-01,2023-07-01,Mexico,51,Female,Tablet,1 Month,2022-08
964,Standard,13,2022-08-12,2023-07-03,Spain,45,Male,Smart TV,1 Month,2022-08
965,Basic,10,2022-08-14,2023-06-30,Italy,46,Male,Laptop,1 Month,2022-08
966,Premium,12,2022-08-16,2023-07-04,Spain,42,Female,Laptop,1 Month,2022-08
967,Basic,10,2022-08-26,2023-06-30,Spain,42,Female,Smartphone,1 Month,2022-08
968,Standard,13,2022-08-31,2023-07-03,United States,50,Male,Tablet,1 Month,2022-08
969,Premium,12,2022-09-02,2023-06-30,Canada,28,Male,Smart TV,1 Month,2022-09
970,Basic,15,2022-09-03,2023-07-03,United States,44,Female,Tablet,1 Month,2022-09
971,Basic,10,2022-09-05,2023-07-01,United States,36,Male,Tablet,1 Month,2022-09
972,Basic,14,2022-09-10,2023-07-02,Canada,37,Female,Laptop,1 Month,2022-09
973,Standard,12,2022-09-17,2023-07-01,United Kingdom,36,Male,Smartphone,1 Month,2022-09
974,Premium,13,2022-09-28,2023-07-03,Australia,31,Male,Smartphone,1 Month,2022-09
975,Basic,12,2022-10-02,2023-06-30,Germany,36,Female,Smart TV,1 Month,2022-10
976,Basic,15,2022-10-05,2023-07-03,France,39,Female,Laptop,1 Month,2022-10
977,Premium,11,2022-10-07,2023-06-30,Brazil,45,Female,Laptop,1 Month,2022-10
978,Standard,13,2022-10-08,2023-07-03,Mexico,29,Male,Smart TV,1 Month,2022-10
979,Standard,15,2022-10-08,2023-07-01,Spain,45,Male,Smartphone,1 Month,2022-10
980,Basic,11,2022-10-09,2023-07-03,Italy,29,Male,Smart TV,1 Month,2022-10
981,Premium,10,2022-10-09,2023-06-30,Spain,28,Female,Smart TV,1 Month,2022-10
982,Standard,12,2022-10-10,2023-07-02,Spain,42,Female,Smart TV,1 Month,2022-10
983,Basic,11,2022-10-14,2023-07-01,United States,36,Female,Smartphone,1 Month,2022-10
984,Standard,15,2022-10-16,2023-07-03,Canada,39,Male,Smart TV,1 Month,2022-10
985,Premium,11,2022-10-21,2023-06-29,United States,36,Male,Smart TV,1 Month,2022-10
986,Basic,15,2022-10-25,2023-07-01,United States,49,Male,Laptop,1 Month,2022-10
987,Premium,11,2022-10-30,2023-07-01,Canada,32,Female,Tablet,1 Month,2022-10
988,Standard,12,2022-10-31,2023-07-02,United Kingdom,40,Female,Smartphone,1 Month,2022-10
989,Basic,12,2022-11-08,2023-07-01,Australia,34,Male,Smartphone,1 Month,2022-11
990,Standard,15,2022-11-09,2023-07-01,Germany,35,Male,Smartphone,1 Month,2022-11
991,Premium,11,2022-11-07,2023-07-01,France,44,Female,Smart TV,1 Month,2022-11
992,Basic,13,2022-11-08,2023-07-03,Brazil,47,Female,Smartphone,1 Month,2022-11
993,Standard,14,2022-11-08,2023-07-03,Mexico,33,Female,Laptop,1 Month,2022-11
994,Premium,11,2022-10-31,2023-07-02,Spain,45,Male,Tablet,1 Month,2022-10
995,Basic,14,2022-10-28,2023-07-01,Italy,42,Female,Tablet,1 Month,2022-10
996,Premium,15,2022-10-25,2023-07-02,Spain,46,Male,Tablet,1 Month,2022-10
997,Basic,14,2022-10-18,2023-07-02,Spain,51,Male,Tablet,1 Month,2022-10
998,Standard,15,2022-09-25,2023-07-02,United States,41,Female,Laptop,1 Month,2022-09
999,Standard,10,2022-08-26,2023-07-01,Canada,50,Female,Tablet,1 Month,2022-08
1000,Basic,10,2022-08-20,2023-07-02,United States,49,Female,Smartphone,1 Month,2022-08
1001,Premium,12,2022-08-12,2023-07-03,United States,34,Female,Laptop,1 Month,2022-08
1002,Basic,13,2022-08-12,2023-07-03,Canada,38,Female,Tablet,1 Month,2022-08
1003,Standard,13,2022-08-11,2023-07-01,United Kingdom,46,Male,Smart TV,1 Month,2022-08
1004,Premium,14,2022-08-11,2023-07-02,Australia,42,Male,Smart TV,1 Month,2022-08
1005,Basic,12,2022-08-10,2023-07-02,Germany,46,Male,Laptop,1 Month,2022-08
1006,Premium,10,2022-07-31,2023-07-03,France,51,Female,Smart TV,1 Month,2022-07
1007,Basic,12,2022-07-17,2023-06-30,Brazil,35,Male,Smart TV,1 Month,2022-07
1008,Standard,10,2022-07-15,2023-07-02,Mexico,34,Female,Smartphone,1 Month,2022-07
1009,Standard,14,2022-07-05,2023-07-02,Spain,31,Female,Laptop,1 Month,2022-07
1010,Basic,12,2022-07-01,2023-07-03,Italy,36,Female,Tablet,1 Month,2022-07
1011,Premium,15,2022-07-01,2023-06-30,Spain,28,Male,Smart TV,1 Month,2022-07
1012,Basic,15,2022-06-26,2023-07-01,Spain,29,Female,Smartphone,1 Month,2022-06
1013,Standard,12,2022-06-27,2023-07-02,United States,42,Female,Smart TV,1 Month,2022-06
1014,Premium,10,2022-06-28,2023-07-02,Canada,35,Female,Smartphone,1 Month,2022-06
1015,Basic,12,2022-06-28,2023-06-30,United States,32,Female,Laptop,1 Month,2022-06
1016,Premium,10,2022-06-29,2023-07-01,United States,43,Female,Tablet,1 Month,2022-06
1017,Basic,10,2022-06-26,2023-07-02,Canada,29,Male,Smartphone,1 Month,2022-06
1018,Standard,13,2022-06-26,2023-07-02,United Kingdom,35,Female,Tablet,1 Month,2022-06
1019,Standard,14,2022-06-24,2023-06-30,Australia,27,Female,Tablet,1 Month,2022-06
1020,Basic,13,2022-06-21,2023-07-01,Germany,38,Male,Tablet,1 Month,2022-06
1021,Premium,13,2022-06-22,2023-07-03,France,33,Male,Smart TV,1 Month,2022-06
1022,Basic,11,2022-06-18,2023-07-02,Brazil,48,Male,Laptop,1 Month,2022-06
1023,Standard,10,2022-06-18,2023-07-02,Mexico,51,Female,Laptop,1 Month,2022-06
1024,Premium,10,2022-06-20,2023-07-01,Spain,40,Female,Smartphone,1 Month,2022-06
1025,Basic,13,2022-06-23,2023-07-03,Italy,28,Male,Smartphone,1 Month,2022-06
1026,Premium,10,2022-06-26,2023-07-01,Spain,46,Female,Laptop,1 Month,2022-06
1027,Basic,12,2022-07-02,2023-07-01,Spain,28,Female,Tablet,1 Month,2022-07
1028,Standard,12,2022-07-04,2023-07-01,United States,47,Male,Tablet,1 Month,2022-07
1029,Standard,10,2022-07-07,2023-07-02,Canada,47,Male,Smartphone,1 Month,2022-07
1030,Basic,13,2022-07-14,2023-07-01,United States,50,Male,Smartphone,1 Month,2022-07
1031,Premium,13,2022-07-20,2023-07-01,United States,50,Female,Smart TV,1 Month,2022-07
1032,Basic,15,2022-07-23,2023-07-02,Canada,29,Male,Smartphone,1 Month,2022-07
1033,Standard,15,2022-07-30,2023-07-01,United Kingdom,38,Male,Tablet,1 Month,2022-07
1034,Premium,11,2022-08-12,2023-07-03,Australia,40,Female,Tablet,1 Month,2022-08
1035,Basic,14,2022-08-14,2023-07-01,Germany,43,Male,Smartphone,1 Month,2022-08
1036,Premium,14,2022-08-22,2023-07-04,France,27,Female,Smartphone,1 Month,2022-08
1037,Basic,10,2022-08-29,2023-06-30,Brazil,37,Female,Tablet,1 Month,2022-08
1038,Standard,12,2022-09-02,2023-07-03,Mexico,30,Male,Smartphone,1 Month,2022-09
1039,Standard,13,2022-09-03,2023-07-01,Spain,50,Male,Laptop,1 Month,2022-09
1040,Basic,11,2022-09-04,2023-07-04,Italy,51,Male,Smartphone,1 Month,2022-09
1041,Premium,13,2022-09-06,2023-07-01,Spain,37,Female,Laptop,1 Month,2022-09
1042,Basic,14,2022-09-10,2023-07-02,Spain,35,Female,Tablet,1 Month,2022-09
1043,Standard,12,2022-09-20,2023-07-01,United States,35,Male,Tablet,1 Month,2022-09
1044,Premium,11,2022-09-26,2023-07-03,Canada,46,Male,Tablet,1 Month,2022-09
1045,Basic,13,2022-10-04,2023-07-01,United States,27,Male,Tablet,1 Month,2022-10
1046,Basic,13,2022-10-06,2023-07-03,United States,27,Male,Laptop,1 Month,2022-10
1047,Basic,13,2022-10-07,2023-07-01,Canada,39,Female,Laptop,1 Month,2022-10
1048,Standard,15,2022-10-08,2023-07-03,United Kingdom,51,Male,Tablet,1 Month,2022-10
1049,Premium,14,2022-10-09,2023-07-01,Australia,41,Male,Smartphone,1 Month,2022-10
1050,Basic,15,2022-10-10,2023-07-03,Germany,30,Female,Smart TV,1 Month,2022-10
1051,Basic,11,2022-10-10,2023-06-30,France,46,Male,Laptop,1 Month,2022-10
1052,Premium,14,2022-10-14,2023-07-02,Brazil,31,Male,Tablet,1 Month,2022-10
1053,Standard,13,2022-10-15,2023-07-01,Mexico,49,Male,Smartphone,1 Month,2022-10
1054,Standard,12,2022-10-17,2023-07-03,Spain,39,Female,Tablet,1 Month,2022-10
1055,Basic,11,2022-10-23,2023-07-01,Italy,47,Male,Smartphone,1 Month,2022-10
1056,Premium,15,2022-10-27,2023-07-02,Spain,36,Female,Tablet,1 Month,2022-10
1057,Standard,14,2022-10-29,2023-07-02,Spain,42,Female,Tablet,1 Month,2022-10
1058,Basic,15,2022-11-05,2023-07-02,United States,28,Female,Smart TV,1 Month,2022-11
1059,Standard,15,2022-11-07,2023-07-02,Canada,43,Male,Tablet,1 Month,2022-11
1060,Premium,10,2022-11-08,2023-07-02,United States,50,Female,Laptop,1 Month,2022-11
1061,Basic,15,2022-11-09,2023-07-01,United States,30,Female,Tablet,1 Month,2022-11
1062,Premium,10,2022-11-10,2023-07-03,Canada,34,Female,Laptop,1 Month,2022-11
1063,Standard,13,2022-11-02,2023-07-03,United Kingdom,35,Female,Laptop,1 Month,2022-11
1064,Basic,11,2022-10-31,2023-07-02,Australia,29,Male,Tablet,1 Month,2022-10
1065,Standard,15,2022-10-29,2023-07-02,Germany,33,Male,Smart TV,1 Month,2022-10
1066,Premium,12,2022-10-22,2023-07-03,France,47,Male,Laptop,1 Month,2022-10
1067,Basic,14,2022-10-20,2023-07-02,Brazil,32,Female,Tablet,1 Month,2022-10
1068,Standard,15,2022-10-21,2023-07-04,Mexico,34,Female,Tablet,1 Month,2022-10
1069,Premium,13,2022-10-10,2023-07-02,Spain,46,Male,Smart TV,1 Month,2022-10
1070,Basic,15,2022-09-06,2023-07-03,Italy,31,Male,Tablet,1 Month,2022-09
1071,Premium,12,2022-09-06,2023-07-03,Spain,40,Female,Tablet,1 Month,2022-09
1072,Basic,11,2022-08-13,2023-07-03,Spain,38,Female,Tablet,1 Month,2022-08
1073,Standard,11,2022-08-13,2023-07-01,United States,31,Male,Smart TV,1 Month,2022-08
1074,Standard,12,2022-08-13,2023-07-02,Canada,46,Female,Smartphone,1 Month,2022-08
1075,Basic,11,2022-08-06,2023-07-03,United States,43,Male,Smart TV,1 Month,2022-08
1076,Premium,15,2022-08-06,2023-07-03,United States,38,Female,Laptop,1 Month,2022-08
1077,Basic,15,2022-07-22,2023-06-30,Canada,38,Female,Laptop,1 Month,2022-07
1078,Standard,14,2022-07-17,2023-07-02,United Kingdom,27,Male,Laptop,1 Month,2022-07
1079,Premium,12,2022-07-09,2023-07-02,Australia,49,Female,Tablet,1 Month,2022-07
1080,Basic,11,2022-07-04,2023-07-03,Germany,33,Male,Smartphone,1 Month,2022-07
1081,Premium,10,2022-06-27,2023-06-30,France,40,Female,Smartphone,1 Month,2022-06
1082,Basic,13,2022-06-28,2023-07-02,Brazil,27,Male,Tablet,1 Month,2022-06
1083,Standard,12,2022-06-28,2023-07-02,Mexico,28,Female,Laptop,1 Month,2022-06
1084,Standard,10,2022-06-29,2023-07-03,Spain,30,Male,Smartphone,1 Month,2022-06
1085,Basic,10,2022-06-29,2023-06-30,Italy,33,Female,Smartphone,1 Month,2022-06
1086,Premium,15,2022-06-26,2023-07-01,Spain,51,Female,Tablet,1 Month,2022-06
1087,Basic,11,2022-06-26,2023-07-03,Spain,51,Male,Tablet,1 Month,2022-06
1088,Standard,10,2022-06-26,2023-07-02,United States,50,Female,Smartphone,1 Month,2022-06
1089,Premium,14,2022-06-24,2023-06-30,Canada,46,Female,Tablet,1 Month,2022-06
1090,Basic,14,2022-06-25,2023-07-02,United States,31,Male,Smart TV,1 Month,2022-06
1091,Premium,12,2022-06-20,2023-07-03,United States,46,Female,Smartphone,1 Month,2022-06
1092,Basic,15,2022-06-21,2023-07-02,Canada,41,Male,Smart TV,1 Month,2022-06
1093,Standard,12,2022-06-20,2023-07-02,United Kingdom,36,Male,Smartphone,1 Month,2022-06
1094,Standard,10,2022-06-22,2023-07-02,Australia,45,Female,Tablet,1 Month,2022-06
1095,Basic,10,2022-06-24,2023-07-03,Germany,36,Male,Smartphone,1 Month,2022-06
1096,Premium,15,2022-06-30,2023-07-02,France,28,Male,Smartphone,1 Month,2022-06
1097,Basic,13,2022-07-03,2023-07-02,Brazil,45,Female,Smartphone,1 Month,2022-07
1098,Standard,10,2022-07-04,2023-07-02,Mexico,39,Female,Smartphone,1 Month,2022-07
1099,Premium,13,2022-07-08,2023-07-02,Spain,51,Female,Laptop,1 Month,2022-07
1100,Basic,10,2022-07-19,2023-07-01,Italy,37,Male,Laptop,1 Month,2022-07
1101,Premium,11,2022-07-21,2023-07-01,Spain,33,Female,Tablet,1 Month,2022-07
1102,Basic,15,2022-07-27,2023-07-03,Spain,32,Female,Smartphone,1 Month,2022-07
1103,Standard,14,2022-08-02,2023-07-01,United States,49,Female,Tablet,1 Month,2022-08
1104,Standard,10,2022-08-09,2023-07-03,Canada,37,Female,Smart TV,1 Month,2022-08
1105,Basic,15,2022-08-21,2023-07-01,United States,39,Male,Tablet,1 Month,2022-08
1106,Premium,14,2022-08-29,2023-07-04,United States,37,Male,Smart TV,1 Month,2022-08
1107,Basic,15,2022-08-31,2023-07-01,Canada,36,Female,Smart TV,1 Month,2022-08
1108,Standard,10,2022-09-02,2023-07-03,United Kingdom,34,Male,Laptop,1 Month,2022-09
1109,Premium,13,2022-09-04,2023-07-01,Australia,51,Female,Smartphone,1 Month,2022-09
1110,Basic,13,2022-09-05,2023-07-04,Germany,41,Female,Tablet,1 Month,2022-09
1111,Premium,13,2022-09-10,2023-07-01,France,51,Male,Smart TV,1 Month,2022-09
1112,Basic,15,2022-09-13,2023-07-03,Brazil,31,Female,Tablet,1 Month,2022-09
1113,Standard,13,2022-09-20,2023-07-01,Mexico,44,Male,Laptop,1 Month,2022-09
1114,Standard,15,2022-10-01,2023-07-03,Spain,50,Male,Smart TV,1 Month,2022-10
1115,Basic,14,2022-10-03,2023-07-01,Italy,33,Male,Laptop,1 Month,2022-10
1116,Premium,11,2022-10-06,2023-07-04,Spain,44,Female,Laptop,1 Month,2022-10
1117,Basic,15,2022-10-08,2023-07-01,Spain,42,Female,Tablet,1 Month,2022-10
1118,Standard,13,2022-10-09,2023-07-03,United States,35,Male,Smart TV,1 Month,2022-10
1119,Premium,12,2022-10-10,2023-07-02,Canada,48,Male,Smartphone,1 Month,2022-10
1120,Basic,13,2022-10-10,2023-07-04,United States,51,Female,Smartphone,1 Month,2022-10
1121,Basic,15,2022-10-12,2023-07-01,United States,44,Female,Smart TV,1 Month,2022-10
1122,Basic,11,2022-10-14,2023-07-02,Canada,37,Female,Smartphone,1 Month,2022-10
1123,Standard,15,2022-10-15,2023-07-02,United Kingdom,35,Female,Laptop,1 Month,2022-10
1124,Premium,11,2022-10-17,2023-07-03,Australia,32,Male,Laptop,1 Month,2022-10
1125,Basic,15,2022-10-19,2023-07-02,Germany,46,Female,Tablet,1 Month,2022-10
1126,Basic,14,2022-10-25,2023-07-02,France,39,Female,Laptop,1 Month,2022-10
1127,Premium,11,2022-10-26,2023-07-02,Brazil,33,Female,Tablet,1 Month,2022-10
1128,Standard,10,2022-11-05,2023-07-03,Mexico,42,Male,Tablet,1 Month,2022-11
1129,Standard,14,2022-11-07,2023-07-03,Spain,37,Female,Smartphone,1 Month,2022-11
1130,Basic,14,2022-11-08,2023-07-03,Italy,27,Female,Smart TV,1 Month,2022-11
1131,Premium,14,2022-11-09,2023-07-02,Spain,34,Female,Laptop,1 Month,2022-11
1132,Standard,13,2022-11-06,2023-07-03,Spain,51,Male,Laptop,1 Month,2022-11
1133,Basic,12,2022-11-04,2023-07-03,United States,42,Male,Laptop,1 Month,2022-11
1134,Standard,13,2022-11-03,2023-07-05,Canada,46,Female,Smart TV,1 Month,2022-11
1135,Premium,13,2022-10-23,2023-07-02,United States,36,Male,Laptop,1 Month,2022-10
1136,Basic,14,2022-10-24,2023-07-04,United States,46,Male,Smartphone,1 Month,2022-10
1137,Premium,13,2022-10-23,2023-07-04,Canada,51,Male,Smart TV,1 Month,2022-10
1138,Standard,12,2022-10-21,2023-07-04,United Kingdom,45,Female,Smartphone,1 Month,2022-10
1139,Basic,14,2022-09-11,2023-07-02,Australia,33,Male,Smartphone,1 Month,2022-09
1140,Standard,10,2022-09-09,2023-07-03,Germany,31,Female,Smart TV,1 Month,2022-09
1141,Premium,12,2022-08-22,2023-07-03,France,48,Female,Smart TV,1 Month,2022-08
1142,Basic,13,2022-08-21,2023-07-04,Brazil,47,Female,Laptop,1 Month,2022-08
1143,Standard,13,2022-08-15,2023-07-01,Mexico,43,Male,Smart TV,1 Month,2022-08
1144,Premium,14,2022-08-14,2023-07-03,Spain,39,Male,Tablet,1 Month,2022-08
1145,Basic,11,2022-08-09,2023-07-03,Italy,46,Male,Smart TV,1 Month,2022-08
1146,Premium,12,2022-08-04,2023-07-04,Spain,46,Female,Smartphone,1 Month,2022-08
1147,Basic,11,2022-07-27,2023-07-01,Spain,40,Female,Tablet,1 Month,2022-07
1148,Standard,12,2022-07-11,2023-07-02,United States,38,Male,Smartphone,1 Month,2022-07
1149,Standard,13,2022-07-09,2023-07-03,Canada,48,Female,Tablet,1 Month,2022-07
1150,Basic,15,2022-07-01,2023-07-03,United States,38,Male,Tablet,1 Month,2022-07
1151,Premium,12,2022-06-30,2023-07-01,United States,43,Male,Laptop,1 Month,2022-06
1152,Basic,11,2022-06-29,2023-07-02,Canada,29,Male,Smartphone,1 Month,2022-06
1153,Standard,15,2022-06-29,2023-07-03,United Kingdom,32,Female,Laptop,1 Month,2022-06
1154,Premium,10,2022-06-30,2023-07-03,Australia,32,Female,Laptop,1 Month,2022-06
1155,Basic,10,2022-06-30,2023-06-30,Germany,49,Female,Laptop,1 Month,2022-06
1156,Premium,14,2022-06-26,2023-07-02,France,51,Female,Laptop,1 Month,2022-06
1157,Basic,14,2022-06-27,2023-07-03,Brazil,32,Male,Smart TV,1 Month,2022-06
1158,Standard,12,2022-06-25,2023-07-02,Mexico,35,Female,Smart TV,1 Month,2022-06
1159,Standard,15,2022-06-25,2023-07-01,Spain,41,Male,Laptop,1 Month,2022-06
1160,Basic,12,2022-06-20,2023-07-03,Italy,43,Female,Smart TV,1 Month,2022-06
1161,Premium,12,2022-06-21,2023-07-03,Spain,41,Male,Smartphone,1 Month,2022-06
1162,Basic,10,2022-06-21,2023-07-02,Spain,51,Male,Smart TV,1 Month,2022-06
1163,Standard,13,2022-06-22,2023-07-03,United States,47,Female,Smart TV,1 Month,2022-06
1164,Premium,15,2022-06-23,2023-07-02,Canada,39,Male,Smart TV,1 Month,2022-06
1165,Basic,15,2022-06-27,2023-07-03,United States,51,Male,Smartphone,1 Month,2022-06
1166,Premium,13,2022-07-02,2023-07-02,United States,39,Female,Tablet,1 Month,2022-07
1167,Basic,12,2022-07-03,2023-07-02,Canada,45,Male,Tablet,1 Month,2022-07
1168,Standard,13,2022-07-05,2023-07-02,United Kingdom,42,Male,Laptop,1 Month,2022-07
1169,Standard,13,2022-07-15,2023-07-02,Australia,48,Male,Smartphone,1 Month,2022-07
1170,Basic,11,2022-07-20,2023-07-02,Germany,33,Male,Smart TV,1 Month,2022-07
1171,Premium,14,2022-07-27,2023-07-02,France,47,Female,Smartphone,1 Month,2022-07
1172,Basic,11,2022-07-29,2023-07-04,Brazil,51,Female,Smart TV,1 Month,2022-07
1173,Standard,11,2022-08-03,2023-07-01,Mexico,27,Male,Smartphone,1 Month,2022-08
1174,Premium,11,2022-08-18,2023-07-04,Spain,44,Female,Laptop,1 Month,2022-08
1175,Basic,12,2022-08-23,2023-07-02,Italy,41,Male,Laptop,1 Month,2022-08
1176,Premium,11,2022-08-27,2023-07-05,Spain,37,Male,Smart TV,1 Month,2022-08
1177,Basic,15,2022-09-01,2023-07-02,Spain,48,Male,Tablet,1 Month,2022-09
1178,Standard,12,2022-09-03,2023-07-04,United States,30,Male,Smart TV,1 Month,2022-09
1179,Standard,14,2022-09-05,2023-07-02,Canada,44,Female,Smartphone,1 Month,2022-09
1180,Basic,14,2022-09-09,2023-07-04,United States,34,Female,Smart TV,1 Month,2022-09
1181,Premium,15,2022-09-11,2023-07-01,United States,40,Female,Laptop,1 Month,2022-09
1182,Basic,14,2022-09-17,2023-07-04,Canada,28,Female,Smartphone,1 Month,2022-09
1183,Standard,15,2022-09-19,2023-07-02,United Kingdom,44,Female,Tablet,1 Month,2022-09
1184,Premium,13,2022-09-28,2023-07-03,Australia,38,Female,Laptop,1 Month,2022-09
1185,Basic,14,2022-10-06,2023-07-02,Germany,49,Male,Smart TV,1 Month,2022-10
1186,Premium,13,2022-10-07,2023-07-05,France,32,Female,Smart TV,1 Month,2022-10
1187,Basic,14,2022-10-09,2023-07-01,Brazil,47,Female,Smart TV,1 Month,2022-10
1188,Standard,10,2022-10-10,2023-07-03,Mexico,44,Male,Tablet,1 Month,2022-10
1189,Standard,12,2022-10-11,2023-07-03,Spain,33,Male,Smartphone,1 Month,2022-10
1190,Basic,15,2022-10-12,2023-07-04,Italy,32,Male,Laptop,1 Month,2022-10
